id	created	userId	walletAddress	usedRaffleCount
356	2023-06-21 00:09:16.032000	587	0x6a22a87Fd121f455d59B9B3E4b1a35E209065Da6	2
357	2023-06-21 00:10:06.955000	15	0x33C0AebE8adc11d1F68B6763f190Ae18b4635E18	2
358	2023-06-21 01:17:54.241000	1615	0x0c9d0951e08295Ea43aAcac8247d58593A66448b	1
359	2023-06-21 01:29:28.141000	336	0x26017220F3FECB85D088Eb81d19bB366D7519901	1
360	2023-06-21 01:34:29.996000	1713	0xcA3066E3DA262CB2eAA75a8DB167B2664a57dC19	1
361	2023-06-21 01:38:28.047000	845	0xa551001916727Bb94A48fb12549D5903B056B873	1
362	2023-06-21 02:02:41.084000	334	0x7777BD9A0dB40450F5afD50022Ac064F7B62bDe9	2
363	2023-06-21 02:14:48.676000	337	0x0352E2040085366b936A24701180bf8Bb33e0578	1
364	2023-06-21 02:23:53.826000	1204	0xB81036F8E58C659d8A3Bfb3f924FA0652c8b9b95	1
367	2023-06-21 02:38:30.487000	1405	0x23043C7434f3Af107B1C4F52d565E16f678C5500	2
368	2023-06-21 02:39:06.682000	833	0xC3771319C86C5C74d40458a4e62a79aE55b9F465	2
369	2023-06-21 02:41:32.545000	921	0xf2b7BFB33c452c865a6a1688374569d665bB8D91	1
370	2023-06-21 03:09:07.593000	255	0xE3aF278CF8c30EcB7cA86AB8cd00B2eA69ac5756	1
371	2023-06-21 03:09:24.154000	1209	0xF114Ec52E826b5801A8fEB2AeACEbC106dbE38A4	1
372	2023-06-21 03:10:36.372000	1618	0xf008256806552E949df656fDb9482A96255Daa63	1
373	2023-06-21 03:10:42.872000	1453	0xA08a3587638C9Ea6527799310aEA3c39F9FE39D2	1
374	2023-06-21 03:11:20.322000	1210	0xBebbf030102eD97Adc49676B1ec88b4EC2aDc350	3
375	2023-06-21 03:16:23.571000	36	0x199a03c356b17d17df36A42743c98357d634D2D4	2
377	2023-06-21 03:22:03.781000	343	0x96d10190142DB35997BE23c6f6609dE05923e644	1
379	2023-06-21 03:23:33.025000	357	0xaA0CD688DF3bB2e501165cFF07c9dCE683dE0b88	3
394	2023-06-21 03:54:28.107000	223	0x26022F396fAcaCBE57CdAaDE272ceCE9DfA7Fc91	4
404	2023-06-21 04:03:59.599000	1714	0xC2974774784708a0Fea116117886194752c4e76c	2
410	2023-06-21 10:42:56.968000	294	0x02A9e61fec7c34ebFc88336F9B5F2BcDbDca4f5c	2
411	2023-06-21 10:45:07.110000	1655	0x802c7A6359ce596Ad1484bF4EBce2523d46424a4	1
412	2023-06-21 10:47:39.122000	169	0xd9ede1545a8BF9fA25A7A95188eD4b17Ca7627D7	2
429	2023-06-21 11:26:58.852000	1356	0x7f4B172867fd269903F1A3a62BC13a4145939045	1
430	2023-06-21 11:27:30.181000	1317	0x34c8028eF5192e86caccA52fb4E27e40F1F89d18	3
432	2023-06-21 11:31:16.472000	203	0x55F1010dcFeD2D784079aA94ee546823234987bf	1
433	2023-06-21 11:31:34.554000	203	0x55F1010dcFeD2D784079aA94ee546823234987bf	1
434	2023-06-21 11:32:31.194000	203	0x55F1010dcFeD2D784079aA94ee546823234987bf	12
435	2023-06-21 11:35:06.839000	700	0x5dda2871602726653ad9A8935A524fa9DB8E70d4	1
436	2023-06-21 11:51:22.827000	881	0x4505593E0D56d396618A0156AC74660819EEeC60	2
437	2023-06-21 11:56:16.897000	118	0x64e64B741C44976151c2378dBb0CCD6fDbc06ceF	4
438	2023-06-21 12:01:14.740000	1067	0x3CF501557bdb1459638AFc594121B8DD61327c76	1
439	2023-06-21 12:04:54.901000	42	0x0714b7938905657eb774e94515b2c552d7863C89	1
440	2023-06-21 12:06:01.961000	453	0x5D71db35D4054D912C5b1e72aedD28EEAc0A606A	2
442	2023-06-21 12:14:47.413000	1136	0x871DB867AE81508839035b6e9984a57fcDbec429	2
444	2023-06-21 12:22:40.045000	1578	0x4b80Fffe097254Aa3918728a83350F74301C4199	5
446	2023-06-21 12:27:47.915000	552	0xea775C29965A4f1Cf581eaCE8a2D0595e19B9171	10
448	2023-06-21 12:42:15.087000	76	0x45fe5d66c6a120Bb94Bc9d07027CfFDd553e2ef9	5
449	2023-06-21 12:47:59.857000	1220	0x04334E35573C6a3d3B5aa2cCf783024cf45c5Dc3	1
453	2023-06-21 13:00:47.887000	1087	0x355C1Cf73c2c1D0193B0Dac92863D5F254A3E83D	1
455	2023-06-21 13:08:06.717000	657	0xb3c62900E46A9dD63827506562982a739E1bD1d2	6
456	2023-06-21 13:08:08.282000	983	0xA5e408660986b3667000aA1562DAb5e4F64C09C9	1
457	2023-06-21 13:10:48.295000	1604	0x088c98007153d744CfF5D507f06a737B5919d881	3
458	2023-06-21 13:35:35.506000	21	0x0F67af793937c499444a697Fce5E4ED27C548731	2
459	2023-06-21 14:28:12.889000	806	0x8D4D08dB5fF149657dE5fedBdfe2b84b81Be573A	2
460	2023-06-21 14:36:17.709000	826	0x561802A42f487a94C8252e980608476A819Da56f	2
461	2023-06-21 14:44:01.059000	1708	0x459a25A776E60d30bf09Fa283f38FB4bc56f31D8	1
