id	created	userId	walletAddress	usedRaffleCount
619	2023-06-24 00:58:03.723000	1320	0x467273aB42Cd2780fDaEd637775c6DCaad450dC6	4
620	2023-06-24 01:08:32.937000	120	0x1108305a9a0BbD1643BE54c7a2102A9fa3df20C8	6
621	2023-06-24 01:21:48.370000	1210	0xBebbf030102eD97Adc49676B1ec88b4EC2aDc350	1
622	2023-06-24 01:34:56.453000	1872	0xBbDA302E8af2C425664B57dc0a8a5db25F13Da1d	1
623	2023-06-24 01:40:48.143000	921	0xf2b7BFB33c452c865a6a1688374569d665bB8D91	1
624	2023-06-24 01:50:29.209000	2030	0x846892d329820875a5358Ce820C7AC85A95485A3	1
625	2023-06-24 02:03:47.175000	1874	0x24CdFD55f4eD75a82FFf1F3085B520e1706A4BAb	1
626	2023-06-24 02:07:14.013000	1227	0x0c2c40f59D416D17879508FB977aAbf05c7a51f6	2
627	2023-06-24 02:11:39.312000	21	0x0F67af793937c499444a697Fce5E4ED27C548731	2
628	2023-06-24 02:16:13.804000	255	0xE3aF278CF8c30EcB7cA86AB8cd00B2eA69ac5756	2
629	2023-06-24 02:18:58.827000	477	0x89dE169e40e5C06d84e72922becA214aBB83A774	3
630	2023-06-24 02:20:27.475000	1405	0x23043C7434f3Af107B1C4F52d565E16f678C5500	2
631	2023-06-24 02:24:16.013000	1875	0x193d9E544bA2538b258EeedF94a94280090F9F1F	1
632	2023-06-24 02:36:44.158000	1880	0x5e1FcB9Eb80341A9235fADc8BfF90a984834381D	1
633	2023-06-24 02:37:19.846000	9	0x5eACCAf4011DAA1b021aca1ECa14C6628A349953	2
634	2023-06-24 02:37:41.449000	15	0x33C0AebE8adc11d1F68B6763f190Ae18b4635E18	2
635	2023-06-24 02:41:07.158000	223	0x26022F396fAcaCBE57CdAaDE272ceCE9DfA7Fc91	5
636	2023-06-24 02:43:17.892000	1517	0xC5586bb8D20101F29724f13C5025EA1B19cafBC1	7
637	2023-06-24 02:45:57.215000	120	0x1108305a9a0BbD1643BE54c7a2102A9fa3df20C8	4
638	2023-06-24 02:48:49.017000	1713	0xcA3066E3DA262CB2eAA75a8DB167B2664a57dC19	1
639	2023-06-24 02:56:20.613000	1881	0x8601fFDB28B8fe9E282F5cCC8950955cdd8C60c7	1
640	2023-06-24 03:12:12.032000	2062	0x85fEafD1Dd6102D74Fb937576B23Ff1020490C97	1
641	2023-06-24 03:15:20.393000	42	0x0714b7938905657eb774e94515b2c552d7863C89	1
642	2023-06-24 03:19:00.663000	1882	0x5d08c97457483882f3DAd27f7Be0116215E79646	1
643	2023-06-24 03:20:45.962000	1964	0xd9a8a0fb784e689da100e6Ced30444A65026a6fA	2
644	2023-06-24 03:20:56.394000	343	0x96d10190142DB35997BE23c6f6609dE05923e644	1
645	2023-06-24 03:22:52.874000	1518	0xBf7D5cDAba5c58fe76AE3ac62D15F71EBCF512Ec	3
646	2023-06-24 03:23:19.208000	2038	0x442C777187D489Dbd60CA25962F7C817C19d0d02	1
647	2023-06-24 03:33:46.933000	1999	0x43aBFf78654cB7aD910440817287814d1b62787a	1
