id	created	userId	walletAddress	usedRaffleCount
975	2023-06-28 02:30:41.945000	1713	0xcA3066E3DA262CB2eAA75a8DB167B2664a57dC19	1
976	2023-06-28 02:44:20.464000	1405	0x23043C7434f3Af107B1C4F52d565E16f678C5500	1
977	2023-06-28 02:55:46.251000	2098	0x7779BD1A363A9C8339B4A22A24ab0609431c736F	3
978	2023-06-28 03:00:09.450000	1964	0xd9a8a0fb784e689da100e6Ced30444A65026a6fA	1
979	2023-06-28 03:07:29.081000	8	0xab391dAa609B774aad5ab6C7d68236E04179D3e2	2
980	2023-06-28 03:09:04.083000	223	0x26022F396fAcaCBE57CdAaDE272ceCE9DfA7Fc91	3
981	2023-06-28 03:14:04.359000	15	0x33C0AebE8adc11d1F68B6763f190Ae18b4635E18	2
982	2023-06-28 03:22:24.779000	9	0x5eACCAf4011DAA1b021aca1ECa14C6628A349953	3
983	2023-06-28 03:26:22.788000	1235	0xd0819E2942b3f3C45899CF3032b9535E13361a77	11
984	2023-06-28 03:44:43.057000	1796	0x1008F78129011818599d8E2535506B12D02Ca2e0	1
985	2023-06-28 03:50:04.891000	1320	0x467273aB42Cd2780fDaEd637775c6DCaad450dC6	12
986	2023-06-28 03:54:59.665000	2062	0x85fEafD1Dd6102D74Fb937576B23Ff1020490C97	2
987	2023-06-28 04:00:12.418000	2113	0x58b4003236c20c9B0208194604cC34129507DE5C	2
988	2023-06-28 04:00:31.116000	357	0xaA0CD688DF3bB2e501165cFF07c9dCE683dE0b88	2
989	2023-06-28 04:03:39.270000	1563	0x64aF481947991dA040a251C6F4b0072cdb14A51a	1
990	2023-06-28 04:04:25.896000	1565	0x0938548005B2a89e5F192e0EFC815ea63e6D99fE	1
991	2023-06-28 10:22:25.549000	334	0x7777BD9A0dB40450F5afD50022Ac064F7B62bDe9	2
992	2023-06-28 10:23:31.067000	700	0x5dda2871602726653ad9A8935A524fa9DB8E70d4	1
993	2023-06-28 10:27:41.571000	1453	0xA08a3587638C9Ea6527799310aEA3c39F9FE39D2	1
994	2023-06-28 10:31:21.213000	1270	0xdaF8e9A4bCa72CC6677f141082d269E51AFe363f	2
995	2023-06-28 10:42:04.070000	734	0x16Fb90feEcC263Cbfe559CB0a020c21678B3d6Eb	1
996	2023-06-28 10:45:10.610000	698	0xBB32ce5DeEec8ab0E6dacF02C3D13bE8F5c645F7	1
997	2023-06-28 10:50:52.077000	698	0xBB32ce5DeEec8ab0E6dacF02C3D13bE8F5c645F7	1
998	2023-06-28 10:55:04.448000	1204	0xB81036F8E58C659d8A3Bfb3f924FA0652c8b9b95	1
999	2023-06-28 10:56:26.675000	35	0x5788647E766EadaaBE8dC05cB2a898cc93b6e210	1
1000	2023-06-28 10:58:20.268000	2392	0x189Db2793a1ffc263e7F8D86B3975c0E3E28B146	1
1001	2023-06-28 11:01:52.866000	587	0x6a22a87Fd121f455d59B9B3E4b1a35E209065Da6	3
1002	2023-06-28 11:14:24.285000	1067	0x3CF501557bdb1459638AFc594121B8DD61327c76	1
1003	2023-06-28 11:21:03.204000	753	0x1CEFF626689D8Da7401A9dCdb34541892eDBFa34	2
1004	2023-06-28 11:29:11.272000	1210	0xBebbf030102eD97Adc49676B1ec88b4EC2aDc350	1
1005	2023-06-28 11:38:08.470000	881	0x4505593E0D56d396618A0156AC74660819EEeC60	6
1006	2023-06-28 11:41:36.387000	759	0xb9712fe165A29F4a71E14A677d6D0a5a75E46a3f	1
1007	2023-06-28 11:44:29.873000	42	0x0714b7938905657eb774e94515b2c552d7863C89	8
1008	2023-06-28 11:45:57.373000	1286	0x20A6FF2f7adeEFF4B2002A3DA711ED74c5b97227	4
1009	2023-06-28 11:55:21.444000	794	0x92C3B824f08F2fC046D573803f8e170C1A381Dff	4
1010	2023-06-28 12:01:30.490000	294	0x02A9e61fec7c34ebFc88336F9B5F2BcDbDca4f5c	3
