id	created	userId	walletAddress	usedRaffleCount
1	2023-06-17 01:45:18.813000	22	0xdaB074eA22A4F02FBDa86caDa895E0D7327E4562	6
2	2023-06-17 01:49:29.333000	21	0x0F67af793937c499444a697Fce5E4ED27C548731	2
3	2023-06-17 02:14:55.387000	531	0x94D8563a68F6e3C3c265459c50B968De7E15D38d	2
4	2023-06-17 02:33:49.867000	360	0x4A0678F139cda9b9aa4550Ba9D031C86876DB583	10
5	2023-06-17 02:35:40.983000	15	0x33C0AebE8adc11d1F68B6763f190Ae18b4635E18	1
6	2023-06-17 02:40:13.835000	8	0xab391dAa609B774aad5ab6C7d68236E04179D3e2	4
7	2023-06-17 02:42:19.996000	8	0xab391dAa609B774aad5ab6C7d68236E04179D3e2	2
8	2023-06-17 02:43:17.835000	9	0x5eACCAf4011DAA1b021aca1ECa14C6628A349953	1
9	2023-06-17 02:44:56.394000	805	0xDF31fa1f27f72e1B27bf8126B13203F588BA58dB	2
10	2023-06-17 02:53:42.012000	652	0xa048F27c8562fD48511d4c0ceA5c4fdcc4835cAE	1
11	2023-06-17 02:55:31.538000	1194	0xB65D44c0965FEFEBAB6D68dD89408C0C5433921b	1
12	2023-06-17 03:30:33.478000	223	0x26022F396fAcaCBE57CdAaDE272ceCE9DfA7Fc91	1
13	2023-06-17 04:02:16.897000	24	0x41519a9058e9BDE98c6A2c9b2e2A7c22B7c0Aa4E	8
14	2023-06-17 04:13:40.431000	547	0xB42edd561a226f38DFBB564420cacD9d0c88ce32	1
15	2023-06-17 04:13:49.731000	537	0xBA67F86b302b8E4B36a899894cDB78Ac9161c761	1
16	2023-06-17 04:14:46.391000	108	0x18074B0F5b685A61BE26dC53F15653EE8BF9adEF	4
17	2023-06-17 04:15:24.613000	54	0xcf1262f3d4A50e090602afa8D6db4A12E1Db3aA9	8
18	2023-06-17 08:44:16.458000	294	0x02A9e61fec7c34ebFc88336F9B5F2BcDbDca4f5c	8
19	2023-06-17 09:55:15.179000	453	0x5D71db35D4054D912C5b1e72aedD28EEAc0A606A	4
20	2023-06-17 09:56:07.377000	169	0xd9ede1545a8BF9fA25A7A95188eD4b17Ca7627D7	8
