0x64e64b741c44976151c2378dbb0ccd6fdbc06cef	531
0x4b80fffe097254aa3918728a83350f74301c4199	574
0x4e365b66bffd48be5161237f31cfd81ceeeb0585	1507
0xa5e408660986b3667000aa1562dab5e4f64c09c9	896
0x3bf88784e9890a83b368adbff294f6bd542544a8	322
0x64e64b741c44976151c2378dbb0ccd6fdbc06cef	171
0xab391daa609b774aad5ab6c7d68236e04179d3e2	594
0x0e34498780645c1a268cf6376a3883535e670846	626
0xa19ef458e784c1308ad61a3a348b32cab8b75abc	2007
0x64e64b741c44976151c2378dbb0ccd6fdbc06cef	678
0xef6b2f9b1e8ecd4099209e4d7189fb6b1d22f1f6	591
0xcf1262f3d4a50e090602afa8d6db4a12e1db3aa9	521
0x284dc3dde69208132714bf4a4f65f7d51c44366d	748
0x0e34498780645c1a268cf6376a3883535e670846	378
0xbb32ce5deeec8ab0e6dacf02c3d13be8f5c645f7	1448
0x467273ab42cd2780fdaed637775c6dcaad450dc6	1854
0x0e34498780645c1a268cf6376a3883535e670846	434
0xab391daa609b774aad5ab6c7d68236e04179d3e2	948
0xb68372d81084287d5579834e0c6ec5172da48299	1530
0xcf1262f3d4a50e090602afa8d6db4a12e1db3aa9	1538
0x0f67af793937c499444a697fce5e4ed27c548731	634
0x4e365b66bffd48be5161237f31cfd81ceeeb0585	388
0x3bf88784e9890a83b368adbff294f6bd542544a8	736
0x26022f396facacbe57cdaade272cece9dfa7fc91	1590
0x841fdbf6361ff63f9047f31998e02e7458e8009c	1980
0xab391daa609b774aad5ab6c7d68236e04179d3e2	1540
0xb42edd561a226f38dfbb564420cacd9d0c88ce32	1303
0xf3304fdc7f2afa571bf881eaf852698701b8e783	1447
0x1108305a9a0bbd1643be54c7a2102a9fa3df20c8	501
0x3cf501557bdb1459638afc594121b8dd61327c76	109
0x8a6fdd4df7b90f1dff2ef043e011ad251a965dbd	1710
0xf3304fdc7f2afa571bf881eaf852698701b8e783	2042
0x367606534e3a439288cba9091fe41357f92682fe	1201
0xef6b2f9b1e8ecd4099209e4d7189fb6b1d22f1f6	1354
0x33c0aebe8adc11d1f68b6763f190ae18b4635e18	100
0xb42edd561a226f38dfbb564420cacd9d0c88ce32	1984
0x467273ab42cd2780fdaed637775c6dcaad450dc6	2040
0x33c0aebe8adc11d1f68b6763f190ae18b4635e18	851
0x0e34498780645c1a268cf6376a3883535e670846	1431
0xb5436d493f5ca79b11d13725502edbf014b4f27b	2025
0x92c3b824f08f2fc046d573803f8e170c1a381dff	709
0xe23788a72b56fb8dea8b4b82093794c760ba3dad	1083
0x3bf88784e9890a83b368adbff294f6bd542544a8	1047
0x58b4003236c20c9b0208194604cc34129507de5c	1435
0xab391daa609b774aad5ab6c7d68236e04179d3e2	1336
0xff12ea3b7d729452ca7d0e0b043a3952c13238d4	1249
0xa5e408660986b3667000aa1562dab5e4f64c09c9	739
0x5eaccaf4011daa1b021aca1eca14c6628a349953	1160
0xcf1262f3d4a50e090602afa8d6db4a12e1db3aa9	88
0xdf31fa1f27f72e1b27bf8126b13203f588ba58db	978
0xaa0cd688df3bb2e501165cff07c9dce683de0b88	1519
0xa5e408660986b3667000aa1562dab5e4f64c09c9	1493
0xab391daa609b774aad5ab6c7d68236e04179d3e2	1596
0x0e34498780645c1a268cf6376a3883535e670846	481
0x0f67af793937c499444a697fce5e4ed27c548731	1918
0x8a6fdd4df7b90f1dff2ef043e011ad251a965dbd	1979
0xab391daa609b774aad5ab6c7d68236e04179d3e2	731
0xab391daa609b774aad5ab6c7d68236e04179d3e2	1554
0x8a6fdd4df7b90f1dff2ef043e011ad251a965dbd	61
0x4b80fffe097254aa3918728a83350f74301c4199	2017
0x0f67af793937c499444a697fce5e4ed27c548731	1401
0xef6b2f9b1e8ecd4099209e4d7189fb6b1d22f1f6	1266
0xba67f86b302b8e4b36a899894cdb78ac9161c761	1226
0xba67f86b302b8e4b36a899894cdb78ac9161c761	846
0x41519a9058e9bde98c6a2c9b2e2a7c22b7c0aa4e	1761
0x55f1010dcfed2d784079aa94ee546823234987bf	1569
0xdf31fa1f27f72e1b27bf8126b13203f588ba58db	1327
0x09eb241e73511b16df94490251012158e4f8d12a	460
0xba67f86b302b8e4b36a899894cdb78ac9161c761	377
0x33c0aebe8adc11d1f68b6763f190ae18b4635e18	105
0x16832d0f5ada8c4fc84aed803716e0e558e97639	422
0x3cf501557bdb1459638afc594121b8dd61327c76	1124
0xf3304fdc7f2afa571bf881eaf852698701b8e783	566
0x9d5d8a5de512860d95ff76b878854a479a0e18ac	1613
0x467273ab42cd2780fdaed637775c6dcaad450dc6	593
0x64e64b741c44976151c2378dbb0ccd6fdbc06cef	1177
0xf3304fdc7f2afa571bf881eaf852698701b8e783	811
0x0e34498780645c1a268cf6376a3883535e670846	1632
0x34c8028ef5192e86cacca52fb4e27e40f1f89d18	1394
0x41519a9058e9bde98c6a2c9b2e2a7c22b7c0aa4e	1330
0x467273ab42cd2780fdaed637775c6dcaad450dc6	1661
0xcf1262f3d4a50e090602afa8d6db4a12e1db3aa9	500
0xf3304fdc7f2afa571bf881eaf852698701b8e783	738
0x4b80fffe097254aa3918728a83350f74301c4199	1932
0xd48f86f542bac7bc8646a4c35866f27620caee2c	882
0x77a1d772f18b082f24bcae52c04c48008ec244d6	1498
0x7779bd1a363a9c8339b4a22a24ab0609431c736f	93
0xb12c1892818f39fadc2e80889c003ff3564e0b67	1184
0x4b80fffe097254aa3918728a83350f74301c4199	1892
0x3cf501557bdb1459638afc594121b8dd61327c76	817
0xdf31fa1f27f72e1b27bf8126b13203f588ba58db	484
0x0f67af793937c499444a697fce5e4ed27c548731	525
0xef6b2f9b1e8ecd4099209e4d7189fb6b1d22f1f6	1865
0x0e34498780645c1a268cf6376a3883535e670846	1836
0x4344b3d120310e5f5ed68b5ab5f9977da48f1e35	231
0x8d4d08db5ff149657de5fedbdfe2b84b81be573a	845
0x8a6fdd4df7b90f1dff2ef043e011ad251a965dbd	1281
0x8a6fdd4df7b90f1dff2ef043e011ad251a965dbd	1560
0xab391daa609b774aad5ab6c7d68236e04179d3e2	1801
0x8d4d08db5ff149657de5fedbdfe2b84b81be573a	1064
