0x4505593E0D56d396618A0156AC74660819EEeC60	1085
0xcf1262f3d4A50e090602afa8D6db4A12E1Db3aA9	1234
0x4e365b66BFFd48be5161237f31CfD81CEEeb0585	532
0x99a4234acca2434Ef2Ab3B0eE003E3E476cDfb9f	999
0x81e67106bE29B2625a837D5AAbe82cd75d14ba09	297
0xBB32ce5DeEec8ab0E6dacF02C3D13bE8F5c645F7	876
0xF3304FDC7F2AfA571bf881eAF852698701B8E783	1350
0x81e67106bE29B2625a837D5AAbe82cd75d14ba09	1047
0x6a22a87Fd121f455d59B9B3E4b1a35E209065Da6	980
0x81e67106bE29B2625a837D5AAbe82cd75d14ba09	424
0x467273aB42Cd2780fDaEd637775c6DCaad450dC6	1016
0x1108305a9a0BbD1643BE54c7a2102A9fa3df20C8	477
0x8D4D08dB5fF149657dE5fedBdfe2b84b81Be573A	263
0x1108305a9a0BbD1643BE54c7a2102A9fa3df20C8	585
0x2779940dfEfe546966c1036da45828778d115bF8	1102
0x76232Accd8b6e1827A00462abd9B3CFFcAD68b9e	562
0x2779940dfEfe546966c1036da45828778d115bF8	1108
0x7779BD1A363A9C8339B4A22A24ab0609431c736F	1055
0xb8e566FDFA6e8786FAdd18eAdd8c3969c123f06a	213
0x8a6fDd4df7b90F1dff2eF043E011aD251a965DBD	365
0x1729EAc907db6745cbC792dD40601Dee7fd2583f	1154
0x18aC93f198F2c31bd0c1C5156d2845e7FD425b34	698
0x33C0AebE8adc11d1F68B6763f190Ae18b4635E18	974
0x4e365b66BFFd48be5161237f31CfD81CEEeb0585	495
0x18aC93f198F2c31bd0c1C5156d2845e7FD425b34	1361
0x81e67106bE29B2625a837D5AAbe82cd75d14ba09	386
0xC6e7602528F2e98d260D8CE584d4eFA809E8b1A2	160
0x64e64B741C44976151c2378dBb0CCD6fDbc06ceF	838
0x64e64B741C44976151c2378dBb0CCD6fDbc06ceF	1183
0xF3304FDC7F2AfA571bf881eAF852698701B8E783	475
0x3e5789aAB330E9B6167c7d543E7e3576b2Db8ceF	595
0x81e67106bE29B2625a837D5AAbe82cd75d14ba09	407
0xBd9Dc3bB59e33de987Df5e7bD05348cB5feF73Bf	1277
0x81e67106bE29B2625a837D5AAbe82cd75d14ba09	868
0xC6e7602528F2e98d260D8CE584d4eFA809E8b1A2	1385
0xE03dad797a40Ec321B89F58282905c7833e965D0	1179
0x7B2C82D12DDE885e618Fc81e4B1579a043Ec77aF	488
0xF3304FDC7F2AfA571bf881eAF852698701B8E783	126
0x37CFCf75Db876F6650bd2237FF28e369329a98DC	948
0xBB32ce5DeEec8ab0E6dacF02C3D13bE8F5c645F7	1024
0x7B2C82D12DDE885e618Fc81e4B1579a043Ec77aF	489
0xB3B199B174F47111dfbC4b4aED103D66b1efCdAf	987
